Model,Scenario,Region,Variable,Unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
history,scen,World,AR6 climate diagnostics|Emissions|BC|Unharmonized,Mt BC/yr,2.097770755,2.072925926,2.064311933,2.071950564,2.099349783,2.099173165,2.068915407,2.147923676,2.12061141,2.117267431,2.127804105,2.137756989,2.101748109,2.107029758,2.071549227,2.123600022,2.110459977,2.112460701,2.18313204,2.137633742,2.139364739,2.100909701,2.087077541,2.092755603,2.154900741,2.148996597,2.112143132,2.170244784,2.198001402,2.159615777,2.189267588,2.1894412,2.160522701,2.15072559,2.140542212,2.165839691,2.158683485,2.185179294,2.255223484,2.207664632,2.216436996,2.172583556,2.161650793,2.153273834,2.213843116,2.202692273,2.153154616,2.213475036,2.234056283,2.207292165,2.215974055,2.21940169,2.202692661,2.180015828,2.197298087,2.215042398,2.222822585,2.239871982,2.311936484,2.26744264,2.279523716,2.252530236,2.228006935,2.231996859,2.291579691,2.287324694,2.261022,2.296180569,2.335490105,2.304129482,2.321048766,2.333483777,2.302515118,2.282471765,2.310947811,2.322703112,2.320968834,2.346337782,2.420774153,2.379376332,2.403159831,2.361347125,2.353863299,2.356959381,2.412445466,2.405456375,2.404187956,2.440210174,2.477311746,2.452638138,2.443877522,2.490489852,2.449170469,2.411136271,2.443825896,2.471371875,2.471198742,2.521115228,2.5773718,2.552394089,2.571124479,2.526692589,2.50763416,2.527811743,2.610048543,2.593264313,2.573430007,2.636452577,2.660122642,2.64820325,2.648404731,2.670268663,2.648564983,2.629269514,2.667755634,2.720201066,2.710298337,2.761022671,2.825140562,2.785004317,2.831200782,2.797830347,2.771292694,2.841633848,2.86805891,2.833489105,2.843125267,2.881579173,2.905036494,2.92925864,2.921172062,2.962877226,2.944345851,2.918084088,2.97815874,2.987658653,3.000148376,3.044590075,3.123484052,3.104668338,3.159194949,3.125180696,3.110528365,3.125430895,3.205110618,3.216163845,3.170768747,3.268702112,3.296870259,3.355831345,3.361821037,3.382952935,3.38154147,3.389386332,3.4640583,3.525334738,3.54932448,3.674457368,3.67587664,3.690048662,3.767608107,3.725917532,3.709100468,3.787939036,3.764418792,3.722337783,3.744207069,3.826396856,3.83059738,3.722641135,3.813010121,3.661222702,3.658333723,3.88124621,3.774809016,3.790606982,3.724383638,3.850357382,3.828134932,3.890215994,3.907622806,3.699193086,3.701120519,3.673991696,3.817622407,3.826763235,3.972008023,3.977215074,3.879546431,4.010820601,4.026253626,4.050294267,4.114193284,4.114085782,4.111269896,3.970406317,3.971696435,4.004289599,4.123520873,4.095746551,4.331260791,4.212336067,4.278249967,4.400134891,4.475107773,4.585745112,4.844401489,5.084522572,5.060488043,5.186762349,5.288213084,5.280187775,5.268371109,5.437875743,5.259909465,5.270010253,5.285174796,5.390458849,5.370373092,5.404091613,5.549708797,5.703748992,5.971153375,5.895831576,5.971643938,5.998431374,6.237496532,6.353178768,6.579044818,6.677231649,6.618387125,6.57778223,6.915258578,6.625402214,6.815018955,6.922761989,7.013703662,7.200139154,7.39663506,7.320233668,7.508271532,8.011536269,7.364888993,7.531122847,7.895732734,7.813189501,7.686339551,8.269788743,8.412226876,7.698162125,7.457347232,7.591758769,8.046474187,8.241697598,8.542465507,8.840128386,8.92564815,9.284494092,9.091850914,9.109514002,9.665129376,9.478876566,9.705285171,9.560553735,9.744379658,9.727423577
history,scen,World,AR6 climate diagnostics|Emissions|PFC|C2F6|Unharmonized,kt C2F6/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-05,0.000119564,0.000224737,0.000240827,0.000241799,0.00024278,0.000244056,0.000245478,0.000247046,0.00024876,0.00025062,0.000252626,0.000254779,0.000257078,0.000259523,0.000262115,0.000264852,0.000267736,0.000270766,0.000273942,0.000277265,0.000280734,0.000284349,0.000288111,0.000292019,0.000296073,0.000300274,0.000304621,0.000309115,0.000313755,0.000318542,0.000323475,0.000328554,0.000333779,0.000339151,0.000344675,0.000350339,0.000356149,0.000362105,0.000368211,0.000374464,0.000380862,0.000387411,0.0003941,0.000400935,0.000407922,0.000415054,0.000422331,0.00042976,0.000437329,0.000445049,0.000485673,0.002392668,0.004820097,0.005778122,0.006957613,0.009436339,0.013412831,0.018196454,0.016966195,0.021404879,0.036714367,0.042342327,0.047217079,0.055977137,0.05934571,0.064801984,0.084000629,0.10465075,0.11034348,0.10461425,0.10155164,0.071874804,0.05599481,0.10093674,0.13753371,0.14595489,0.15281139,0.16877181,0.19366311,0.2132805,0.20802541,0.17035764,0.11326202,0.085847633,0.1016274,0.15202423,0.22028466,0.28820401,0.34372195,0.39883954,0.43390074,0.50172554,0.64957282,0.84353078,0.80476688,0.41764093,0.20111842,0.27970458,0.34838359,0.33316898,0.31424196,0.32876887,0.33222262,0.32854487,0.31999622,0.29457384,0.26311875,0.22075982,0.18587639,0.17928487,0.18081021,0.17259465,0.16861102,0.17112099,0.18314033,0.20130699,0.2250418,0.26721734,0.32052973,0.40423022,0.5206411,0.6581692,0.82992065,1.0559029,1.330787,1.4191691,1.4004084,1.5554771,1.692355,1.7691766,1.9203395,1.9633226,1.7391266,1.6205522,1.8456854,1.954181,1.930951,2.0447892,2.1868179,2.2384091,2.2075539,2.1076967,1.982897,1.9500444,1.9984803,2.1430557,2.3880707,2.6638414,2.8728437,2.9899069,2.9607505,2.8153943,3.0480682,3.4534372,3.16329,2.2029533,1.9480504,2.045423,1.7666158,1.746034,1.7995507,1.7742176,1.8467555,1.794986,1.6324652,1.6517,1.57
history,scen,World,AR6 climate diagnostics|Emissions|PFC|C6F14|Unharmonized,kt C6F14/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295899,0.00281424,0.006336989,0.008716991,0.010792359,0.013050028,0.015458984,0.01763153,0.020010873,0.022421127,0.024546934,0.026810495,0.028942077,0.03090111,0.03271768,0.034144544,0.046275454,0.074634329,0.097332776,0.1086024,0.13627202,0.17274509,0.23530336,0.29825896,0.35555072,0.3982747,0.44101244,0.51217022,0.56914776,0.61194046,0.66895006,0.76858745,0.83985059,0.88273034,0.92562382,0.92592158,0.91201618,0.82709043,0.71373088,0.64294415,0.57213452,0.48709882,0.4162388,0.35955902,0.28865777,0.27454623,0.26043012,0.23210626,0.23217956,0.23225285,0.23232615,0.2997,0.35
history,scen,World,AR6 climate diagnostics|Emissions|PFC|CF4|Unharmonized,kt CF4/yr,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010070485,0.010071964,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010070485,0.010071964,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010070485,0.010071964,0.010071225,0.010071225,0.010071225,0.010071225,0.010070485,0.010071964,0.010071225,0.010071225,0.010071225,0.010071225,0.010071225,0.010070485,0.010071964,0.010071225,0.010071225,0.010071225,0.010810676,0.010810691,0.010071254,0.010071254,0.010071254,0.010810706,0.01081072,0.010070544,0.010072023,0.010810735,0.01081075,0.010071314,0.010810765,0.01081078,0.010810794,0.010810809,0.010810824,0.010810839,0.010810853,0.010810868,0.010810144,0.011551088,0.011550379,0.010810957,0.010810972,0.011550438,0.011550467,0.011550497,0.011550526,0.011550556,0.011550586,0.011550615,0.011550645,0.012290126,0.01229017,0.011550763,0.012290244,0.012290288,0.012290333,0.012290377,0.028558348,0.047784449,0.050743008,0.05591998,0.068491568,0.087718467,0.11138246,0.10398923,0.12765503,0.21121463,0.24301505,0.27037941,0.31844894,0.33694139,0.36726542,0.47153519,0.58467971,0.61870744,0.58914082,0.57214502,0.41169313,0.32444592,0.56921203,0.77479139,0.82730698,0.86947278,0.96266008,1.1076116,1.2252077,1.2037865,0.99750344,0.6766021,0.51911084,0.61081444,0.91252255,1.3303298,1.7570203,2.1186454,2.4891541,2.745053,3.2190952,4.2240743,5.585489,5.4576739,2.9606569,1.5076942,2.0726649,2.6369074,2.6243892,2.5926444,2.8441101,3.0430784,3.2228257,3.3863087,3.4048632,3.3346824,3.0796375,2.8571248,2.9954591,3.2476716,3.3209398,3.4304351,3.6249821,3.9881367,4.4326257,4.9089192,5.6248074,6.3547572,7.3324415,8.4831718,9.5318801,10.711494,12.24311,14.085332,14.311146,14.321042,16.011714,16.762577,16.898235,17.898313,17.664267,16.187192,15.97381,16.384525,14.927399,13.863624,14.595216,15.122737,15.295333,15.212081,14.407865,12.924815,11.907588,11.381334,11.006658,10.682998,10.505743,10.417958,10.335348,10.216505,9.9231457,10.593275,11.982167,12.579882,12.194883,11.060838,10.21735,9.3272415,9.0353429,9.6854874,10.48947,11.056837,9.6609456,8.3027436,9.8735,10.8699
history,scen,World,AR6 climate diagnostics|Emissions|CH4|Unharmonized,Mt CH4/yr,19.01978312,18.91510887,18.88971181,19.12137723,19.50906107,19.50045493,19.4625366,20.02354066,19.93400533,20.14146621,20.41679714,20.45599017,20.45168738,20.54517934,20.26091721,20.919155,20.8535919,20.99917946,21.65945211,21.49633535,21.63439757,21.4289211,21.39461572,21.59523139,22.25970773,22.20096329,22.14194213,22.56871006,22.85608093,22.82063569,23.24616665,23.24965548,23.34175812,23.37991679,23.2940423,23.80210554,23.831995,24.17652818,24.85592892,24.71707284,24.94220857,24.77843217,24.81889294,25.03153141,25.76753778,25.77334281,25.74058407,26.23006226,26.54644012,26.70648817,27.05634308,27.12488718,27.33978432,27.32049985,27.46474997,27.9507982,28.13437245,28.45865603,29.18524117,29.12865813,29.42453242,29.40578756,29.4202985,29.77847603,30.54785186,30.64433954,30.79985622,31.19839541,31.68760832,31.84544135,32.33339467,32.52138863,32.73451052,32.75571509,33.0519787,33.52533882,33.7481029,34.15505001,34.99912851,35.01640513,35.40215534,35.37418705,35.56272349,35.98083111,36.76106097,36.88278973,37.24729235,37.69980678,38.24210962,38.51117556,38.88776194,39.38162317,39.61872888,39.65326382,40.04426499,40.66967667,40.97519975,41.61647168,42.44947063,42.63396461,43.14236365,43.15191371,43.34412933,43.88435963,44.80907906,44.9570539,45.32147323,46.01300694,46.54057729,46.94962615,47.37614023,48.2346867,49.13056212,49.71022253,50.66032473,51.9800751,52.74699293,53.94102178,55.28767356,55.83359728,56.99659231,57.57401422,58.18710545,59.62016165,60.88850035,61.4471703,62.60294811,63.64524259,64.71120383,65.90279841,66.6649843,67.70670095,68.57787524,69.1859791,70.48060515,71.60546241,72.58254388,73.77743063,75.11035553,75.92960019,77.07862319,77.68229292,78.54558089,79.81501329,81.38345626,82.23116014,83.00005426,84.39253635,85.36127162,86.70543387,87.61328845,88.39116711,89.26282464,89.89074057,91.35674943,92.40132432,93.24998316,94.56080194,95.71237193,96.4666946,97.77187103,98.42938116,99.26614632,100.6125584,102.2840587,103.0579197,104.0889435,105.4397415,106.7459316,108.095107,109.1336385,109.809348,110.4858104,112.2535641,112.633506,113.6704269,114.5456303,115.74748,116.7958666,118.0199977,119.6701788,119.9075078,121.4219873,122.3437659,123.9532999,124.8946044,126.4647048,127.1823371,127.905393,129.5013568,130.1349943,132.2180939,134.7060241,136.6296869,138.9310562,141.022964,142.7064022,144.7944965,147.2720295,150.2157149,152.2010084,155.2719352,160.5733576,165.6818323,170.3710079,174.7404471,180.6711175,186.0555677,188.3855399,192.6867573,197.2611005,205.1383413,207.2122992,216.1922656,216.556163,222.6664157,226.3106958,232.3331465,235.3354027,239.1848516,244.4183955,249.2895331,257.2102054,260.294725,261.8082771,263.0585486,269.9482097,274.0301524,276.3333545,281.6000656,283.3464702,279.7894207,287.6693154,281.6176584,285.0030452,285.6752697,290.8084488,295.0485147,298.6854951,302.1641744,305.2725547,318.7311921,299.4017955,299.4425141,310.2518368,305.4095889,307.2912075,331.2889198,315.3326212,309.4083709,310.1868098,312.8963787,322.2788312,328.1242242,338.9417722,346.3955546,356.4696896,355.0225755,360.4917105,364.2003634,370.8962528,372.6576832,380.8097666,381.5943928,387.8735392,388.0727957
history,scen,World,AR6 climate diagnostics|Emissions|CO|Unharmonized,Mt CO/yr,348.5273588,343.9263672,341.8090339,343.6754562,349.8156252,348.144668,343.3231517,355.9418923,351.839749,351.5077627,354.4182853,354.7079679,349.2496972,350.0593349,342.0446107,352.9327258,349.380645,349.616099,362.6536848,355.0254185,355.3605476,347.8619883,344.6134738,345.7768091,358.103585,355.0471729,348.8985525,357.545361,362.7554135,355.9261715,361.6140422,360.0900539,356.0465546,354.2869243,350.5694963,356.8051254,354.2058773,358.7933683,371.3570923,363.4416446,364.8802164,356.6583862,354.2515376,353.3723093,365.721914,362.1921227,354.4783029,363.5482372,367.6501028,363.4860469,365.8466368,364.9170684,362.9627075,358.65078,359.528696,364.3037043,364.3432293,367.2349328,380.035272,372.8486855,374.7180119,369.2694863,364.5806875,365.9138874,377.9855417,375.5806648,371.6298228,376.4429441,383.9142096,378.3325838,382.4197483,382.8975341,378.6708004,374.3931813,377.0407114,380.3167498,378.8222655,382.4773392,395.9754325,389.1746282,392.1065329,384.2012507,382.363398,383.4537928,394.1429023,390.5551392,389.9786644,394.7565038,401.296187,396.9116369,395.8809162,402.3727418,396.9951221,389.7367809,392.7074417,397.850056,395.9082622,402.9851575,413.5582929,408.9399341,411.4628743,402.2448153,397.49852,400.3388041,413.3991315,408.1104539,404.8549167,414.6731918,419.0140236,416.2997485,416.0639966,417.2441372,414.1628066,408.1224194,411.3310643,420.489005,417.1011849,424.2969753,434.9302283,426.4036167,433.2287624,425.1606513,417.7442734,429.280289,435.80418,426.8934955,429.4805477,434.060346,437.9599498,440.8517591,437.3657275,440.9737248,436.0786301,428.2212034,436.5183492,438.1415385,437.7333269,443.1077381,452.502308,448.6908696,453.8990323,444.3827318,439.808659,443.3506558,456.6960325,453.551885,444.0944278,456.4122055,456.6037674,462.1035994,459.5444669,457.6168305,455.0261768,449.9625304,462.621765,467.4401288,466.4356479,480.3174564,482.582634,480.6894688,491.4713622,482.3736484,477.9889215,488.2676035,494.4978826,484.2476849,482.954266,492.9600448,496.2420731,490.9794171,498.8745999,486.6136242,484.8273418,514.2343951,499.0974144,502.6957688,499.0418204,515.0910884,515.8400889,527.0535755,535.0349028,504.8981345,510.1823315,508.1160121,528.033166,529.4409406,550.0398549,550.6109419,535.4268485,554.5379171,550.4654056,552.9500651,560.1841861,561.0185503,569.4275578,562.3881403,555.289963,563.4037754,586.53608,588.4410387,619.9439709,593.1994506,606.95634,623.9750548,628.9096635,641.3267253,673.806229,695.9496131,661.2854858,665.4367222,668.565663,701.0053453,678.8492234,741.3196016,689.11146,709.3122963,710.9414665,746.2098209,740.4824182,747.0297315,781.0375523,796.2029425,868.4735708,826.0293132,824.6214022,816.9194859,856.0634915,868.4313097,897.4051484,900.4664227,890.5114952,875.7816094,967.4292983,862.0214943,889.7020107,906.9368199,914.5218093,952.0611492,950.4151874,930.8467755,940.5626313,1129.983883,913.3754186,941.8816353,1060.282744,955.0363062,930.0218807,1204.992305,1085.430599,940.700678,886.5647302,881.6703956,970.7244172,944.7470786,945.5469501,950.5924444,986.1510089,945.8695944,912.5104843,917.7292309,953.2286303,906.7673675,949.6022184,901.2387566,964.0476182,934.3498847
history,scen,World,AR6 climate diagnostics|Emissions|CO2|AFOLU|Unharmonized,Mt CO2/yr,297.4646065,302.9370985,308.5102686,314.185969,319.9660859,325.8525403,331.8472885,337.9523229,344.1696723,350.5014029,356.9496193,363.5164642,370.2041201,377.0148097,383.9507963,391.0143851,398.2079236,405.5338025,412.9944564,420.5923649,428.330053,436.2100923,444.2351017,452.4077481,460.7307476,469.2068664,477.8389213,486.6297812,495.5823676,504.6996558,513.9846758,523.4405135,533.0703113,542.8772697,552.8646479,563.035765,573.3940015,583.9427996,594.6856653,605.6261687,616.7679459,628.1146997,639.6702011,651.4382904,663.4228787,675.6279489,688.0575572,700.7158345,713.6069877,726.7353009,740.1051373,753.7209402,767.5872346,781.708629,796.0898163,810.735576,825.6507755,840.8403718,856.3094128,872.0630397,888.1064879,904.4450894,921.084274,938.0295718,955.2866142,972.8611365,990.7589794,1008.986091,1027.548529,1046.452462,1065.704174,1085.310061,1105.27664,1125.610547,1146.318539,1167.407499,1188.884434,1210.756484,1233.030916,1255.715133,1278.816675,1302.343219,1326.302583,1350.70273,1375.55177,1400.857961,1426.629713,1452.875591,1479.604317,1506.824775,1534.546011,1562.777238,1591.527838,1620.807366,1650.625553,1680.992309,1711.917726,1743.412082,1775.485843,1808.149669,1841.414415,1812.641691,2017.958792,2010.429149,2003.49854,1992.57304,2014.438713,2033.990905,2051.125846,2079.153212,2095.717761,2136.721579,1916.34624,1916.997535,1918.269413,1921.087377,1921.585666,1916.052688,1910.698725,1904.67254,1900.645177,1974.459419,2287.485899,2327.648136,2354.256216,2383.068243,2411.35367,2435.735782,2460.989956,2486.749301,2509.623248,2648.024913,2471.224191,2497.151688,2508.986068,2531.633224,2535.558324,2535.377123,2534.110398,2532.312708,2520.270356,2507.988844,2561.196286,2564.061168,2622.209594,2641.864587,2651.009917,2659.941939,2669.096822,2669.754913,2677.143179,2920.220385,2932.578084,3039.918912,3137.132745,3236.03741,3349.10565,3382.273038,3416.650809,3442.615327,3465.07142,3251.843109,3117.85701,3006.122949,2965.286448,2922.036651,2930.495173,2941.618045,2953.675083,2972.449133,2981.094687,3156.185151,3127.125618,3156.863354,3179.505679,3191.17269,3207.446458,3352.291327,3364.921444,3464.867641,3747.998908,3785.850465,3426.202541,3414.535978,3371.399627,3366.469335,3397.195986,3314.552106,3324.831062,3319.548711,3274.049486,3210.353251,3288.160874,3269.143574,3291.841556,3293.685578,3601.956519,3714.411991,3744.290791,3782.548133,3830.938177,4631.084947,4732.664117,4722.234813,4920.19064,5085.59436,5299.828735,5414.199536,5601.462885,5400.1783,5355.659833,5610.847,5572.613933,5596.3765,5563.5569,5677.731033,5686.360533,5847.963,5668.8731,5656.838367,5613.6718,5150.578033,4862.489867,4831.153433,4729.1475,4775.5246,4837.821633,4954.6904,4761.222033,4589.050767,4559.0688,4590.867967,4610.406533,5251.240133,5354.58,5495.730533,5607.019,5554.162167,5551.983433,5614.4077,5295.479933,5998.185967,6167.4723,5667.8996,5510.289033,5445.6622,5387.4469,8000.636862,5647.810562,4776.350962,4402.238762,3524.472129,3923.348629,3301.819662,3804.476395,3758.465595,4003.930962,3540.631862,2449.088662,2766.155962,3243.438262,3348.037995,3557.037995,3366.371329,4015.371329,3517.44
history,scen,World,AR6 climate diagnostics|Emissions|CO2|Energy and Industrial Processes|Unharmonized,Mt CO2/yr,9.505619891,9.505963229,9.510002042,9.51034538,9.514384194,9.518423007,10.16917002,10.17320884,10.17724765,10.18128646,10.1816298,11.14651159,11.15056977,11.15462794,11.15868611,11.16274429,12.44543696,12.44949514,12.45355331,12.45761148,12.46166966,13.81090157,13.81498041,13.81905926,13.8231381,13.82721695,15.25035837,15.25443721,15.25851606,15.2625949,15.27036922,17.07416836,17.07827094,17.08606901,17.09017159,17.10194574,19.40463405,19.41243212,19.4165347,19.42433276,19.43213083,21.69419182,22.34876643,22.37174568,22.32534355,22.33821728,23.43921459,24.5980621,25.61685792,26.98144303,28.77780539,28.55469611,37.07238349,32.11505223,35.05259222,34.26830496,35.86203938,38.36726044,35.85692752,35.88850331,38.156726,40.3635149,41.75970724,41.95454084,42.8876376,44.31824074,49.03968264,51.19270204,51.50323308,51.74568402,52.53618867,53.36192138,55.45545554,58.7709369,60.46706104,63.111523,63.69625003,68.30482988,68.9822692,68.39394372,91.36832944,86.70145063,86.79580076,88.77741696,90.5212983,92.61388732,107.0790399,107.2231617,110.9912884,114.735853,122.9164271,126.7943459,134.2652383,137.2349296,146.0170923,160.4739031,161.9589046,173.9315477,172.660674,179.0134873,188.2971893,188.9473101,196.5696209,205.0343782,241.4710874,243.9077243,260.8928805,263.451509,267.6077703,285.2848882,314.4307083,331.4036247,336.6365241,357.2415719,383.759646,406.520184,420.4531021,449.1953027,460.2890534,488.4396241,500.8359388,532.2577503,587.5811859,623.3057592,590.0221812,634.898549,644.7162038,658.9603312,662.4475459,707.8810192,803.7596678,825.3182473,868.2868736,919.3900694,926.5548868,932.3926773,946.6222192,992.9671993,1095.757642,1097.120159,1191.992969,1247.575065,1256.707537,1238.107898,1286.676887,1362.118796,1405.955764,1473.038386,1551.175545,1697.800966,1788.820939,1848.660826,1903.11229,2075.742538,2107.614101,2243.726713,2360.91611,2663.744559,2576.958064,2672.675265,2805.96325,2861.986257,3004.722072,3259.649461,2973.66654,2942.51981,3170.958207,3285.621644,3251.813367,2861.421008,3309.21524,2908.96889,3092.413999,3516.252425,3555.830056,3604.712598,3558.887022,3928.22156,3943.582919,4239.586225,3931.53488,3549.645518,3225.71824,3383.942487,3666.967337,3849.855802,4215.457073,4511.311211,4255.968439,4516.84672,4882.854452,4973.871648,4980.163241,5141.019629,5085.933086,4327.405026,4742.566944,5313.062133,5649.648194,5551.761022,6213.731176,6659.606041,6786.099892,6984.021272,7165.186495,7837.469428,8395.39109,8738.872584,9040.53885,9541.019563,9998.246947,10084.92943,10511.07056,11125.94113,11702.72338,12246.75033,12831.8669,13287.15772,14051.66841,14883.39681,15843.28502,16527.5501,17246.69564,18233.00875,18132.227,18060.67209,19035.55633,19657.66065,20454.21696,20999.96016,20707.59534,20298.59921,20071.08667,20092.38694,20590.54239,20810.00575,21196.38264,21774.34096,22475.37858,22760.31988,22671.23921,22683.40316,22521.36802,22695.36268,22866.39317,23369.59016,23860.59967,24092.17289,24150.38625,24410.08257,25259.64138,25493.87142,26010.04667,27207.37171,28629.01552,29658.16426,30627.93467,31811.60094,32002.12181,31459.23519,32890.3978,33917.99126,34396.87388,35396.3397,35615.57673,35635.2863
history,scen,World,AR6 climate diagnostics|Emissions|HFC|HFC125|Unharmonized,kt HFC125/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-05,8.80E-05,9.37E-05,2.47E-05,1.33E-05,1.35E-05,1.38E-05,1.40E-05,1.42E-05,1.44E-05,2.14E-06,-6.25E-05,-2.04E-06,7.94E-05,1.71E-05,-8.23E-05,-2.71E-05,8.66E-05,0.000216066,0.00021613,5.82E-05,0.021115007,0.31476996,0.96053501,1.727734,2.4767485,3.0949997,3.5515518,3.8771223,4.0579149,4.6266327,6.9049469,8.6848445,10.640667,11.075295,12.214474,15.640539,15.758879,16.143675,19.891066,26.595246,30.815622,33.926872,35.069515,43.330418,45.81505,38.8888,57.1243,78.7906
