Unit,Variable,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mt SO2/yr,"SO2 (CEDS, Jan 2024 update)",0.8248832221242829,0.9014961980122066,0.9546880057324718,0.9979888613176225,1.046250785544647,1.0566094736464597,1.1538474340168392,1.2021056068495124,1.1033030147463063,1.189460474506337,1.1478520038714812,1.2146737704896564,1.1726746084121493,1.2587826301921317,1.4301686665393083,1.2085104905125144,1.4345064174894728,1.3026735726666268,1.5547858698512702,1.6977393334091149,1.8975443717397105,0.5901735278167918,0.5969502486979416,0.5938705449630994,0.6101188948012283,0.6119625896562562,0.6223795494431533,0.6196715969939653,0.6025589895616746,0.6373700866666515,0.5968777842870795,0.6480814812079534,0.6446397628137137,0.6882298592538962,0.6942553398666337,0.6954294983420383,0.7373607894070099,0.739251924168815,0.7415224231640981,0.7434108812316422,0.7456822360143767,0.7685606333377258,0.776199057490428,0.7777399533682573,0.7790165520282096,0.7804570329486021,0.7925567590918414,0.8136152658177676,0.8428054462332644,0.822965063708011,0.8534865184778915,0.8603071778573942,0.8989697507334474,0.9137796370259474,0.9207673377747096,0.9648318382082123,1.0161436672038997,1.020471407239706,1.0165338868691105,1.0186578283307701,0.9786513656105634,1.020886345718583,1.0637180636550523,1.0778549534796278,1.0644719062451757,1.0818258442990767,1.1288779581330206,1.1334415663599735,1.1533355702990338,1.1563263258375394,1.19594898793847,1.2542187875557267,1.3049744841375148,1.281251740397,1.3013056476614564,1.3393652961116707,1.4206918568852733,1.5577040881796316,1.58263254468173,1.6144446203334362,1.8924536813824333,1.9640846694390153,2.0117590208759792,2.0282404463276413,2.0774933157967657,2.190054043012665,2.3315326767667397,2.3309289565841413,2.4351082738131713,2.5641370525195866,2.592015586641382,2.620753145833501,2.7223015632257614,2.8607555167550864,3.0036106171419608,3.246105333052793,3.185028512722328,3.4022266823964626,3.5086950961067322,3.620232294102588,2.3495806322792103,2.372425686759134,2.442775348072999,2.5154679365928128,2.820843834027782,2.8594780901043513,3.0377209830755985,3.090080030252173,3.1544169300618075,3.379170192184042,3.657556256554733,3.804353902928852,3.858179825847955,4.128549713928832,4.416960496641881,4.657180543312649,4.8104829452716595,5.153144318619116,5.317850758684828,5.652218538019345,5.820359515430596,6.2645329677541035,6.890327566108775,7.338162091771494,7.183543107861714,7.651306145062514,7.85351665509051,8.101492969611808,8.197098090999253,8.76457381090712,9.752825423134512,10.155955281054975,10.715253770613351,11.382923718811302,11.566893241462292,11.664406482505287,11.793486445479754,12.29495462816882,13.532151494966262,13.597329970991458,14.730148082434507,15.481302431956701,15.790708365716503,15.644940787901279,16.254513405829584,17.238778345044807,17.89887969127735,18.776401253602,19.86858793103517,21.683316454998657,22.831068352922838,23.797101769033553,24.550574268161192,26.66744228678582,27.150964013160944,28.88778229301833,30.75054399571045,33.95112098439628,32.61476226292078,34.22934792832122,35.79228703301295,36.26674650996418,37.57074361858036,39.33957425055612,35.831519786059026,35.75138947975279,39.0198151395976,40.65445904359213,40.1110736907481,34.12073122091288,38.11125988369547,32.52993932512167,34.264940327588675,37.58323936211335,37.81600871992044,38.171711622519126,39.17158003887001,41.61917158832154,41.755799449240605,44.70818653420475,41.22317118410371,36.50497022675352,32.25381305582427,34.18336876692824,37.77817236528855,40.940503746678985,43.932188671612145,47.48318232977791,44.310442426478026,47.281995946250596,52.44391081685474,54.37784374920388,55.49432083159378,56.61877237431856,55.191855147753735,47.72282158841785,47.08480314873566,52.57850303664742,55.133901943765665,52.35039801841071,56.13909757336365,59.79725956141366,61.524483852015535,62.54080286535148,64.21751789192477,70.00558601983552,74.8606397344357,77.29311465653667,79.3694176537389,83.2179736860104,88.2517871719628,89.43736242209766,92.29414163959719,95.48012337721288,100.43591851269537,103.30917971729265,106.13700744387738,106.79907681976329,111.81064437079986,116.48621006641392,124.12958156376077,124.51112779845909,127.94519152565421,134.23823404148274,132.4115495572943,130.73645552541313,136.60924250847322,137.49796687722753,138.32069069410755,141.00372116175862,140.28803592603725,135.79484214002488,132.66314746600042,130.61985358335394,131.8494818165091,132.36322306186761,131.55805732122076,134.18992425276988,135.29829712281006,134.94013495783383,135.48690418998027,132.92871111985727,128.3974718995608,126.3800730847918,123.2852363177599,120.81163338117754,117.4797359611746,117.21026387891234,113.97983172675906,108.47918436688497,107.80053922501408,108.48727653911817,107.36465234684033,111.72819009760344,117.09624062299477,122.96461590194309,123.61922137005233,122.38311596053305,118.84639744034656,109.39997579932033,105.6907509170083,109.03829451923154,105.98768733395544,101.40317001182852,96.66520346083206,91.23651278377852,87.83277045958867,84.85462379521704,83.25884488450919,81.43515157368252,69.5633322393468,72.35997793262396,73.46696070966105
